Epoch,Split,Layer,Group,SubID,Accuracy,Precision,Recall,F1,AP
71,Val,AVG_ALL,greenery,5,0.8596,0.0,0.0,0.0,0.1686
71,Val,AVG_ALL,greenery,6,0.9825,0.0,0.0,0.0,0.0238
71,Val,AVG_ALL,greenery,MEAN,0.8320714285714287,0.09524285714285714,0.14285714285714285,0.1142857142857143,0.3230857142857143
71,Val,AVG_ALL,infrastructure,0,0.9474,0.0,0.0,0.0,0.0688
71,Val,AVG_ALL,infrastructure,1,0.2632,0.2632,1.0,0.4167,0.3376
71,Val,AVG_ALL,infrastructure,2,0.7193,0.0,0.0,0.0,0.2694
71,Val,AVG_ALL,infrastructure,3,0.9825,0.0,0.0,0.0,0.027
71,Val,AVG_ALL,infrastructure,4,0.8947,0.0,0.0,0.0,0.1053
71,Val,AVG_ALL,infrastructure,5,0.8421,0.0,0.0,0.0,0.2151
71,Val,AVG_ALL,infrastructure,6,0.8947,0.0,0.0,0.0,0.0921
71,Val,AVG_ALL,infrastructure,7,0.9649,0.0,0.0,0.0,0.0351
71,Val,AVG_ALL,infrastructure,MEAN,0.8136,0.0329,0.125,0.0520875,0.14379999999999998
71,Val,AVG_ALL,road,0,0.6316,0.0,0.0,0.0,0.434
71,Val,AVG_ALL,road,1,0.8772,0.0,0.0,0.0,0.1435
71,Val,AVG_ALL,road,2,0.6316,0.0,0.0,0.0,0.3332
71,Val,AVG_ALL,road,3,0.8596,0.0,0.0,0.0,0.1674
71,Val,AVG_ALL,road,4,0.2632,0.2632,1.0,0.4167,0.2539
71,Val,AVG_ALL,road,5,0.8246,0.0,0.0,0.0,0.1967
71,Val,AVG_ALL,road,6,0.8421,0.0,0.0,0.0,0.1319
71,Val,AVG_ALL,road,7,0.9123,0.0,0.0,0.0,0.0877
71,Val,AVG_ALL,road,MEAN,0.730275,0.0329,0.125,0.0520875,0.2185375
72,Train,ClassifyLayer_1,building,0,0.6593,0.0,0.0,0.0,0.3944
72,Train,ClassifyLayer_1,building,1,0.8451,0.0,0.0,0.0,0.2013
72,Train,ClassifyLayer_1,building,2,0.7434,0.0,0.0,0.0,0.3244
72,Train,ClassifyLayer_1,building,3,0.5354,0.0,0.0,0.0,0.5062
72,Train,ClassifyLayer_1,building,4,0.9823,0.0,0.0,0.0,0.0923
72,Train,ClassifyLayer_1,building,5,0.9823,0.0,0.0,0.0,0.0268
72,Train,ClassifyLayer_1,building,6,0.7345,0.0,0.0,0.0,0.261
72,Train,ClassifyLayer_1,building,7,0.7301,0.0,0.0,0.0,0.2517
72,Train,ClassifyLayer_1,building,MEAN,0.77655,0.0,0.0,0.0,0.2572625
72,Train,ClassifyLayer_1,greenery,0,0.8938,0.0,0.0,0.0,0.1093
72,Train,ClassifyLayer_1,greenery,1,0.9204,0.0,0.0,0.0,0.0786
72,Train,ClassifyLayer_1,greenery,2,0.7655,0.0,0.0,0.0,0.199
72,Train,ClassifyLayer_1,greenery,3,0.7566,0.0,0.0,0.0,0.2986
72,Train,ClassifyLayer_1,greenery,4,0.6327,0.6327,1.0,0.7751,0.6467
72,Train,ClassifyLayer_1,greenery,5,0.8938,0.0,0.0,0.0,0.0978
72,Train,ClassifyLayer_1,greenery,6,1.0,0.0,0.0,0.0,0.0
72,Train,ClassifyLayer_1,greenery,MEAN,0.8375428571428571,0.09038571428571429,0.14285714285714285,0.11072857142857143,0.20428571428571432
72,Train,ClassifyLayer_1,infrastructure,0,0.9425,0.0,0.0,0.0,0.0904
72,Train,ClassifyLayer_1,infrastructure,1,0.1681,0.1681,1.0,0.2879,0.1492
72,Train,ClassifyLayer_1,infrastructure,2,0.7035,0.0,0.0,0.0,0.2789
72,Train,ClassifyLayer_1,infrastructure,3,0.9779,0.0,0.0,0.0,0.0184
72,Train,ClassifyLayer_1,infrastructure,4,0.9159,0.0,0.0,0.0,0.0819
72,Train,ClassifyLayer_1,infrastructure,5,0.7301,0.0,0.0,0.0,0.3105
72,Train,ClassifyLayer_1,infrastructure,6,0.9602,0.0,0.0,0.0,0.0487
72,Train,ClassifyLayer_1,infrastructure,7,0.9735,0.0,0.0,0.0,0.0246
72,Train,ClassifyLayer_1,infrastructure,MEAN,0.7964625000000001,0.0210125,0.125,0.0359875,0.125325
72,Train,ClassifyLayer_1,road,0,0.7389,0.0,0.0,0.0,0.2738
72,Train,ClassifyLayer_1,road,1,0.8894,0.0,0.0,0.0,0.1272
72,Train,ClassifyLayer_1,road,2,0.6593,0.0,0.0,0.0,0.2988
72,Train,ClassifyLayer_1,road,3,0.8496,0.0,0.0,0.0,0.1844
72,Train,ClassifyLayer_1,road,4,0.3142,0.3142,1.0,0.4781,0.3475
72,Train,ClassifyLayer_1,road,5,0.8142,0.0,0.0,0.0,0.1948
72,Train,ClassifyLayer_1,road,6,0.7168,0.0,0.0,0.0,0.2899
72,Train,ClassifyLayer_1,road,7,0.9071,0.0,0.0,0.0,0.0876
72,Train,ClassifyLayer_1,road,MEAN,0.7361875,0.039275,0.125,0.0597625,0.22549999999999998
72,Train,AVG_ALL,building,0,0.6593,0.0,0.0,0.0,0.3944
72,Train,AVG_ALL,building,1,0.8451,0.0,0.0,0.0,0.2013
72,Train,AVG_ALL,building,2,0.7434,0.0,0.0,0.0,0.3244
72,Train,AVG_ALL,building,3,0.5354,0.0,0.0,0.0,0.5062
72,Train,AVG_ALL,building,4,0.9823,0.0,0.0,0.0,0.0923
72,Train,AVG_ALL,building,5,0.9823,0.0,0.0,0.0,0.0268
72,Train,AVG_ALL,building,6,0.7345,0.0,0.0,0.0,0.261
72,Train,AVG_ALL,building,7,0.7301,0.0,0.0,0.0,0.2517
72,Train,AVG_ALL,building,MEAN,0.77655,0.0,0.0,0.0,0.2572625
72,Train,AVG_ALL,greenery,0,0.8938,0.0,0.0,0.0,0.1093
72,Train,AVG_ALL,greenery,1,0.9204,0.0,0.0,0.0,0.0786
72,Train,AVG_ALL,greenery,2,0.7655,0.0,0.0,0.0,0.199
72,Train,AVG_ALL,greenery,3,0.7566,0.0,0.0,0.0,0.2986
72,Train,AVG_ALL,greenery,4,0.6327,0.6327,1.0,0.7751,0.6467
72,Train,AVG_ALL,greenery,5,0.8938,0.0,0.0,0.0,0.0978
72,Train,AVG_ALL,greenery,6,1.0,0.0,0.0,0.0,0.0
72,Train,AVG_ALL,greenery,MEAN,0.8375428571428571,0.09038571428571429,0.14285714285714285,0.11072857142857143,0.20428571428571432
72,Train,AVG_ALL,infrastructure,0,0.9425,0.0,0.0,0.0,0.0904
72,Train,AVG_ALL,infrastructure,1,0.1681,0.1681,1.0,0.2879,0.1492
72,Train,AVG_ALL,infrastructure,2,0.7035,0.0,0.0,0.0,0.2789
72,Train,AVG_ALL,infrastructure,3,0.9779,0.0,0.0,0.0,0.0184
72,Train,AVG_ALL,infrastructure,4,0.9159,0.0,0.0,0.0,0.0819
72,Train,AVG_ALL,infrastructure,5,0.7301,0.0,0.0,0.0,0.3105
72,Train,AVG_ALL,infrastructure,6,0.9602,0.0,0.0,0.0,0.0487
72,Train,AVG_ALL,infrastructure,7,0.9735,0.0,0.0,0.0,0.0246
72,Train,AVG_ALL,infrastructure,MEAN,0.7964625000000001,0.0210125,0.125,0.0359875,0.125325
72,Train,AVG_ALL,road,0,0.7389,0.0,0.0,0.0,0.2738
72,Train,AVG_ALL,road,1,0.8894,0.0,0.0,0.0,0.1272
72,Train,AVG_ALL,road,2,0.6593,0.0,0.0,0.0,0.2988
72,Train,AVG_ALL,road,3,0.8496,0.0,0.0,0.0,0.1844
72,Train,AVG_ALL,road,4,0.3142,0.3142,1.0,0.4781,0.3475
72,Train,AVG_ALL,road,5,0.8142,0.0,0.0,0.0,0.1948
72,Train,AVG_ALL,road,6,0.7168,0.0,0.0,0.0,0.2899
72,Train,AVG_ALL,road,7,0.9071,0.0,0.0,0.0,0.0876
72,Train,AVG_ALL,road,MEAN,0.7361875,0.039275,0.125,0.0597625,0.22549999999999998
72,Val,ClassifyLayer_1,building,0,0.5263,0.0,0.0,0.0,0.5195
72,Val,ClassifyLayer_1,building,1,0.7895,0.0,0.0,0.0,0.2304
72,Val,ClassifyLayer_1,building,2,0.6667,0.0,0.0,0.0,0.4159
72,Val,ClassifyLayer_1,building,3,0.614,0.0,0.0,0.0,0.4483
72,Val,ClassifyLayer_1,building,4,0.9649,0.0,0.0,0.0,0.0741
72,Val,ClassifyLayer_1,building,5,1.0,0.0,0.0,0.0,0.0
72,Val,ClassifyLayer_1,building,6,0.7018,0.0,0.0,0.0,0.3535
72,Val,ClassifyLayer_1,building,7,0.5614,0.0,0.0,0.0,0.4478
72,Val,ClassifyLayer_1,building,MEAN,0.728075,0.0,0.0,0.0,0.3111875
72,Val,ClassifyLayer_1,greenery,0,0.8772,0.0,0.0,0.0,0.1561
72,Val,ClassifyLayer_1,greenery,1,0.8947,0.0,0.0,0.0,0.1053
72,Val,ClassifyLayer_1,greenery,2,0.807,0.0,0.0,0.0,0.1972
72,Val,ClassifyLayer_1,greenery,3,0.7368,0.0,0.0,0.0,0.2318
72,Val,ClassifyLayer_1,greenery,4,0.6667,0.6667,1.0,0.8,0.6667
72,Val,ClassifyLayer_1,greenery,5,0.8596,0.0,0.0,0.0,0.1713
72,Val,ClassifyLayer_1,greenery,6,0.9825,0.0,0.0,0.0,0.0189
72,Val,ClassifyLayer_1,greenery,MEAN,0.8320714285714287,0.09524285714285714,0.14285714285714285,0.1142857142857143,0.22104285714285712
72,Val,ClassifyLayer_1,infrastructure,0,0.9474,0.0,0.0,0.0,0.0526
72,Val,ClassifyLayer_1,infrastructure,1,0.2632,0.2632,1.0,0.4167,0.3502
72,Val,ClassifyLayer_1,infrastructure,2,0.7193,0.0,0.0,0.0,0.3263
72,Val,ClassifyLayer_1,infrastructure,3,0.9825,0.0,0.0,0.0,0.0303
72,Val,ClassifyLayer_1,infrastructure,4,0.8947,0.0,0.0,0.0,0.1598
72,Val,ClassifyLayer_1,infrastructure,5,0.8421,0.0,0.0,0.0,0.1657
72,Val,ClassifyLayer_1,infrastructure,6,0.8947,0.0,0.0,0.0,0.1014
72,Val,ClassifyLayer_1,infrastructure,7,0.9649,0.0,0.0,0.0,0.0351
72,Val,ClassifyLayer_1,infrastructure,MEAN,0.8136,0.0329,0.125,0.0520875,0.152675
72,Val,ClassifyLayer_1,road,0,0.6316,0.0,0.0,0.0,0.4396
72,Val,ClassifyLayer_1,road,1,0.8772,0.0,0.0,0.0,0.1617
72,Val,ClassifyLayer_1,road,2,0.6316,0.0,0.0,0.0,0.3573
72,Val,ClassifyLayer_1,road,3,0.8596,0.0,0.0,0.0,0.1481
72,Val,ClassifyLayer_1,road,4,0.2632,0.2632,1.0,0.4167,0.2591
72,Val,ClassifyLayer_1,road,5,0.8246,0.0,0.0,0.0,0.183
72,Val,ClassifyLayer_1,road,6,0.8421,0.0,0.0,0.0,0.1341
72,Val,ClassifyLayer_1,road,7,0.9123,0.0,0.0,0.0,0.0909
72,Val,ClassifyLayer_1,road,MEAN,0.730275,0.0329,0.125,0.0520875,0.221725
72,Val,AVG_ALL,building,0,0.5263,0.0,0.0,0.0,0.5195
72,Val,AVG_ALL,building,1,0.7895,0.0,0.0,0.0,0.2304
72,Val,AVG_ALL,building,2,0.6667,0.0,0.0,0.0,0.4159
72,Val,AVG_ALL,building,3,0.614,0.0,0.0,0.0,0.4483
72,Val,AVG_ALL,building,4,0.9649,0.0,0.0,0.0,0.0741
72,Val,AVG_ALL,building,5,1.0,0.0,0.0,0.0,0.0
72,Val,AVG_ALL,building,6,0.7018,0.0,0.0,0.0,0.3535
72,Val,AVG_ALL,building,7,0.5614,0.0,0.0,0.0,0.4478
72,Val,AVG_ALL,building,MEAN,0.728075,0.0,0.0,0.0,0.3111875
72,Val,AVG_ALL,greenery,0,0.8772,0.0,0.0,0.0,0.1561
72,Val,AVG_ALL,greenery,1,0.8947,0.0,0.0,0.0,0.1053
72,Val,AVG_ALL,greenery,2,0.807,0.0,0.0,0.0,0.1972
72,Val,AVG_ALL,greenery,3,0.7368,0.0,0.0,0.0,0.2318
72,Val,AVG_ALL,greenery,4,0.6667,0.6667,1.0,0.8,0.6667
72,Val,AVG_ALL,greenery,5,0.8596,0.0,0.0,0.0,0.1713
72,Val,AVG_ALL,greenery,6,0.9825,0.0,0.0,0.0,0.0189
72,Val,AVG_ALL,greenery,MEAN,0.8320714285714287,0.09524285714285714,0.14285714285714285,0.1142857142857143,0.22104285714285712
72,Val,AVG_ALL,infrastructure,0,0.9474,0.0,0.0,0.0,0.0526
72,Val,AVG_ALL,infrastructure,1,0.2632,0.2632,1.0,0.4167,0.3502
72,Val,AVG_ALL,infrastructure,2,0.7193,0.0,0.0,0.0,0.3263
72,Val,AVG_ALL,infrastructure,3,0.9825,0.0,0.0,0.0,0.0303
72,Val,AVG_ALL,infrastructure,4,0.8947,0.0,0.0,0.0,0.1598
72,Val,AVG_ALL,infrastructure,5,0.8421,0.0,0.0,0.0,0.1657
72,Val,AVG_ALL,infrastructure,6,0.8947,0.0,0.0,0.0,0.1014
72,Val,AVG_ALL,infrastructure,7,0.9649,0.0,0.0,0.0,0.0351
72,Val,AVG_ALL,infrastructure,MEAN,0.8136,0.0329,0.125,0.0520875,0.152675
72,Val,AVG_ALL,road,0,0.6316,0.0,0.0,0.0,0.4396
72,Val,AVG_ALL,road,1,0.8772,0.0,0.0,0.0,0.1617
72,Val,AVG_ALL,road,2,0.6316,0.0,0.0,0.0,0.3573
72,Val,AVG_ALL,road,3,0.8596,0.0,0.0,0.0,0.1481
72,Val,AVG_ALL,road,4,0.2632,0.2632,1.0,0.4167,0.2591
72,Val,AVG_ALL,road,5,0.8246,0.0,0.0,0.0,0.183
72,Val,AVG_ALL,road,6,0.8421,0.0,0.0,0.0,0.1341
72,Val,AVG_ALL,road,7,0.9123,0.0,0.0,0.0,0.0909
72,Val,AVG_ALL,road,MEAN,0.730275,0.0329,0.125,0.0520875,0.221725
73,Train,ClassifyLayer_1,building,0,0.6637,0.0,0.0,0.0,0.3549
73,Train,ClassifyLayer_1,building,1,0.8496,0.0,0.0,0.0,0.1842
73,Train,ClassifyLayer_1,building,2,0.7434,0.0,0.0,0.0,0.2576
73,Train,ClassifyLayer_1,building,3,0.5398,0.0,0.0,0.0,0.4462
73,Train,ClassifyLayer_1,building,4,0.9823,0.0,0.0,0.0,0.0219
73,Train,ClassifyLayer_1,building,5,0.9823,0.0,0.0,0.0,0.0139
73,Train,ClassifyLayer_1,building,6,0.7389,0.0,0.0,0.0,0.3548
73,Train,ClassifyLayer_1,building,7,0.7257,0.0,0.0,0.0,0.3517
73,Train,ClassifyLayer_1,building,MEAN,0.7782125,0.0,0.0,0.0,0.24814999999999998
73,Train,ClassifyLayer_1,greenery,0,0.8982,0.0,0.0,0.0,0.1409
73,Train,ClassifyLayer_1,greenery,1,0.9204,0.0,0.0,0.0,0.1037
73,Train,ClassifyLayer_1,greenery,2,0.7699,0.0,0.0,0.0,0.2842
73,Train,ClassifyLayer_1,greenery,3,0.7522,0.0,0.0,0.0,0.2726
73,Train,ClassifyLayer_1,greenery,4,0.6372,0.6372,1.0,0.7784,0.6642
73,Train,ClassifyLayer_1,greenery,5,0.8938,0.0,0.0,0.0,0.107
73,Train,ClassifyLayer_1,greenery,6,1.0,0.0,0.0,0.0,0.0
73,Train,ClassifyLayer_1,greenery,MEAN,0.8388142857142858,0.09102857142857143,0.14285714285714285,0.1112,0.22465714285714286
73,Train,ClassifyLayer_1,infrastructure,0,0.9425,0.0,0.0,0.0,0.0609
73,Train,ClassifyLayer_1,infrastructure,1,0.1681,0.1681,1.0,0.2879,0.1629
73,Train,ClassifyLayer_1,infrastructure,2,0.708,0.0,0.0,0.0,0.3211
73,Train,ClassifyLayer_1,infrastructure,3,0.9779,0.0,0.0,0.0,0.0267
73,Train,ClassifyLayer_1,infrastructure,4,0.9159,0.0,0.0,0.0,0.1149
73,Train,ClassifyLayer_1,infrastructure,5,0.7345,0.0,0.0,0.0,0.2823
73,Train,ClassifyLayer_1,infrastructure,6,0.9602,0.0,0.0,0.0,0.0683
73,Train,ClassifyLayer_1,infrastructure,7,0.9735,0.0,0.0,0.0,0.0681
73,Train,ClassifyLayer_1,infrastructure,MEAN,0.797575,0.0210125,0.125,0.0359875,0.13815
73,Train,ClassifyLayer_1,road,0,0.7389,0.0,0.0,0.0,0.2728
73,Train,ClassifyLayer_1,road,1,0.8938,0.0,0.0,0.0,0.1751
73,Train,ClassifyLayer_1,road,2,0.6593,0.0,0.0,0.0,0.3382
73,Train,ClassifyLayer_1,road,3,0.8496,0.0,0.0,0.0,0.1254
73,Train,ClassifyLayer_1,road,4,0.3142,0.3142,1.0,0.4781,0.2741
73,Train,ClassifyLayer_1,road,5,0.8142,0.0,0.0,0.0,0.2043
73,Train,ClassifyLayer_1,road,6,0.7124,0.0,0.0,0.0,0.2659
73,Train,ClassifyLayer_1,road,7,0.9071,0.0,0.0,0.0,0.0875
73,Train,ClassifyLayer_1,road,MEAN,0.7361875,0.039275,0.125,0.0597625,0.2179125
73,Train,AVG_ALL,building,0,0.6637,0.0,0.0,0.0,0.3549
73,Train,AVG_ALL,building,1,0.8496,0.0,0.0,0.0,0.1842
73,Train,AVG_ALL,building,2,0.7434,0.0,0.0,0.0,0.2576
73,Train,AVG_ALL,building,3,0.5398,0.0,0.0,0.0,0.4462
73,Train,AVG_ALL,building,4,0.9823,0.0,0.0,0.0,0.0219
73,Train,AVG_ALL,building,5,0.9823,0.0,0.0,0.0,0.0139
73,Train,AVG_ALL,building,6,0.7389,0.0,0.0,0.0,0.3548
73,Train,AVG_ALL,building,7,0.7257,0.0,0.0,0.0,0.3517
73,Train,AVG_ALL,building,MEAN,0.7782125,0.0,0.0,0.0,0.24814999999999998
73,Train,AVG_ALL,greenery,0,0.8982,0.0,0.0,0.0,0.1409
73,Train,AVG_ALL,greenery,1,0.9204,0.0,0.0,0.0,0.1037
73,Train,AVG_ALL,greenery,2,0.7699,0.0,0.0,0.0,0.2842
73,Train,AVG_ALL,greenery,3,0.7522,0.0,0.0,0.0,0.2726
73,Train,AVG_ALL,greenery,4,0.6372,0.6372,1.0,0.7784,0.6642
73,Train,AVG_ALL,greenery,5,0.8938,0.0,0.0,0.0,0.107
73,Train,AVG_ALL,greenery,6,1.0,0.0,0.0,0.0,0.0
73,Train,AVG_ALL,greenery,MEAN,0.8388142857142858,0.09102857142857143,0.14285714285714285,0.1112,0.22465714285714286
73,Train,AVG_ALL,infrastructure,0,0.9425,0.0,0.0,0.0,0.0609
73,Train,AVG_ALL,infrastructure,1,0.1681,0.1681,1.0,0.2879,0.1629
73,Train,AVG_ALL,infrastructure,2,0.708,0.0,0.0,0.0,0.3211
73,Train,AVG_ALL,infrastructure,3,0.9779,0.0,0.0,0.0,0.0267
73,Train,AVG_ALL,infrastructure,4,0.9159,0.0,0.0,0.0,0.1149
73,Train,AVG_ALL,infrastructure,5,0.7345,0.0,0.0,0.0,0.2823
73,Train,AVG_ALL,infrastructure,6,0.9602,0.0,0.0,0.0,0.0683
73,Train,AVG_ALL,infrastructure,7,0.9735,0.0,0.0,0.0,0.0681
73,Train,AVG_ALL,infrastructure,MEAN,0.797575,0.0210125,0.125,0.0359875,0.13815
73,Train,AVG_ALL,road,0,0.7389,0.0,0.0,0.0,0.2728
73,Train,AVG_ALL,road,1,0.8938,0.0,0.0,0.0,0.1751
73,Train,AVG_ALL,road,2,0.6593,0.0,0.0,0.0,0.3382
73,Train,AVG_ALL,road,3,0.8496,0.0,0.0,0.0,0.1254
73,Train,AVG_ALL,road,4,0.3142,0.3142,1.0,0.4781,0.2741
73,Train,AVG_ALL,road,5,0.8142,0.0,0.0,0.0,0.2043
73,Train,AVG_ALL,road,6,0.7124,0.0,0.0,0.0,0.2659
73,Train,AVG_ALL,road,7,0.9071,0.0,0.0,0.0,0.0875
73,Train,AVG_ALL,road,MEAN,0.7361875,0.039275,0.125,0.0597625,0.2179125
73,Val,ClassifyLayer_1,building,0,0.5263,0.0,0.0,0.0,0.5455
73,Val,ClassifyLayer_1,building,1,0.7895,0.0,0.0,0.0,0.2542
73,Val,ClassifyLayer_1,building,2,0.6667,0.0,0.0,0.0,0.4103
73,Val,ClassifyLayer_1,building,3,0.614,0.0,0.0,0.0,0.4611
73,Val,ClassifyLayer_1,building,4,0.9649,0.0,0.0,0.0,0.0351
73,Val,ClassifyLayer_1,building,5,1.0,0.0,0.0,0.0,0.0
73,Val,ClassifyLayer_1,building,6,0.7018,0.0,0.0,0.0,0.3721
73,Val,ClassifyLayer_1,building,7,0.5614,0.0,0.0,0.0,0.442
73,Val,ClassifyLayer_1,building,MEAN,0.728075,0.0,0.0,0.0,0.31503749999999997
73,Val,ClassifyLayer_1,greenery,0,0.8772,0.0,0.0,0.0,0.197
73,Val,ClassifyLayer_1,greenery,1,0.8947,0.0,0.0,0.0,0.1098
73,Val,ClassifyLayer_1,greenery,2,0.807,0.0,0.0,0.0,0.245
73,Val,ClassifyLayer_1,greenery,3,0.7368,0.0,0.0,0.0,0.238
73,Val,ClassifyLayer_1,greenery,4,0.6667,0.6667,1.0,0.8,0.6521
73,Val,ClassifyLayer_1,greenery,5,0.8596,0.0,0.0,0.0,0.1996
73,Val,ClassifyLayer_1,greenery,6,0.9825,0.0,0.0,0.0,0.0175
73,Val,ClassifyLayer_1,greenery,MEAN,0.8320714285714287,0.09524285714285714,0.14285714285714285,0.1142857142857143,0.23700000000000002
73,Val,ClassifyLayer_1,infrastructure,0,0.9474,0.0,0.0,0.0,0.0916
73,Val,ClassifyLayer_1,infrastructure,1,0.2632,0.2632,1.0,0.4167,0.3818
73,Val,ClassifyLayer_1,infrastructure,2,0.7193,0.0,0.0,0.0,0.3528
73,Val,ClassifyLayer_1,infrastructure,3,0.9825,0.0,0.0,0.0,0.0303
73,Val,ClassifyLayer_1,infrastructure,4,0.8947,0.0,0.0,0.0,0.1053
73,Val,ClassifyLayer_1,infrastructure,5,0.8421,0.0,0.0,0.0,0.1657
73,Val,ClassifyLayer_1,infrastructure,6,0.8947,0.0,0.0,0.0,0.2537
73,Val,ClassifyLayer_1,infrastructure,7,0.9649,0.0,0.0,0.0,0.0351
73,Val,ClassifyLayer_1,infrastructure,MEAN,0.8136,0.0329,0.125,0.0520875,0.1770375
73,Val,ClassifyLayer_1,road,0,0.6316,0.0,0.0,0.0,0.4169
73,Val,ClassifyLayer_1,road,1,0.8772,0.0,0.0,0.0,0.1433
73,Val,ClassifyLayer_1,road,2,0.6316,0.0,0.0,0.0,0.3568
73,Val,ClassifyLayer_1,road,3,0.8596,0.0,0.0,0.0,0.2105
73,Val,ClassifyLayer_1,road,4,0.2632,0.2632,1.0,0.4167,0.2853
73,Val,ClassifyLayer_1,road,5,0.8246,0.0,0.0,0.0,0.1845
73,Val,ClassifyLayer_1,road,6,0.8421,0.0,0.0,0.0,0.1333
73,Val,ClassifyLayer_1,road,7,0.9123,0.0,0.0,0.0,0.0877
73,Val,ClassifyLayer_1,road,MEAN,0.730275,0.0329,0.125,0.0520875,0.2272875
73,Val,AVG_ALL,building,0,0.5263,0.0,0.0,0.0,0.5455
73,Val,AVG_ALL,building,1,0.7895,0.0,0.0,0.0,0.2542
73,Val,AVG_ALL,building,2,0.6667,0.0,0.0,0.0,0.4103
73,Val,AVG_ALL,building,3,0.614,0.0,0.0,0.0,0.4611
73,Val,AVG_ALL,building,4,0.9649,0.0,0.0,0.0,0.0351
73,Val,AVG_ALL,building,5,1.0,0.0,0.0,0.0,0.0
73,Val,AVG_ALL,building,6,0.7018,0.0,0.0,0.0,0.3721
73,Val,AVG_ALL,building,7,0.5614,0.0,0.0,0.0,0.442
73,Val,AVG_ALL,building,MEAN,0.728075,0.0,0.0,0.0,0.31503749999999997
73,Val,AVG_ALL,greenery,0,0.8772,0.0,0.0,0.0,0.197
73,Val,AVG_ALL,greenery,1,0.8947,0.0,0.0,0.0,0.1098
73,Val,AVG_ALL,greenery,2,0.807,0.0,0.0,0.0,0.245
73,Val,AVG_ALL,greenery,3,0.7368,0.0,0.0,0.0,0.238
73,Val,AVG_ALL,greenery,4,0.6667,0.6667,1.0,0.8,0.6521
73,Val,AVG_ALL,greenery,5,0.8596,0.0,0.0,0.0,0.1996
73,Val,AVG_ALL,greenery,6,0.9825,0.0,0.0,0.0,0.0175
73,Val,AVG_ALL,greenery,MEAN,0.8320714285714287,0.09524285714285714,0.14285714285714285,0.1142857142857143,0.23700000000000002
73,Val,AVG_ALL,infrastructure,0,0.9474,0.0,0.0,0.0,0.0916
73,Val,AVG_ALL,infrastructure,1,0.2632,0.2632,1.0,0.4167,0.3818
73,Val,AVG_ALL,infrastructure,2,0.7193,0.0,0.0,0.0,0.3528
73,Val,AVG_ALL,infrastructure,3,0.9825,0.0,0.0,0.0,0.0303
73,Val,AVG_ALL,infrastructure,4,0.8947,0.0,0.0,0.0,0.1053
73,Val,AVG_ALL,infrastructure,5,0.8421,0.0,0.0,0.0,0.1657
73,Val,AVG_ALL,infrastructure,6,0.8947,0.0,0.0,0.0,0.2537
73,Val,AVG_ALL,infrastructure,7,0.9649,0.0,0.0,0.0,0.0351
73,Val,AVG_ALL,infrastructure,MEAN,0.8136,0.0329,0.125,0.0520875,0.1770375
73,Val,AVG_ALL,road,0,0.6316,0.0,0.0,0.0,0.4169
73,Val,AVG_ALL,road,1,0.8772,0.0,0.0,0.0,0.1433
73,Val,AVG_ALL,road,2,0.6316,0.0,0.0,0.0,0.3568
73,Val,AVG_ALL,road,3,0.8596,0.0,0.0,0.0,0.2105
73,Val,AVG_ALL,road,4,0.2632,0.2632,1.0,0.4167,0.2853
73,Val,AVG_ALL,road,5,0.8246,0.0,0.0,0.0,0.1845
73,Val,AVG_ALL,road,6,0.8421,0.0,0.0,0.0,0.1333
73,Val,AVG_ALL,road,7,0.9123,0.0,0.0,0.0,0.0877
73,Val,AVG_ALL,road,MEAN,0.730275,0.0329,0.125,0.0520875,0.2272875
74,Train,ClassifyLayer_1,building,0,0.6593,0.0,0.0,0.0,0.3049
74,Train,ClassifyLayer_1,building,1,0.8451,0.0,0.0,0.0,0.1623
74,Train,ClassifyLayer_1,building,2,0.7434,0.0,0.0,0.0,0.2397
74,Train,ClassifyLayer_1,building,3,0.5354,0.0,0.0,0.0,0.478
74,Train,ClassifyLayer_1,building,4,0.9823,0.0,0.0,0.0,0.0152
74,Train,ClassifyLayer_1,building,5,0.9867,0.0,0.0,0.0,0.0577
74,Train,ClassifyLayer_1,building,6,0.7389,0.0,0.0,0.0,0.2787
74,Train,ClassifyLayer_1,building,7,0.7257,0.0,0.0,0.0,0.2853
74,Train,ClassifyLayer_1,building,MEAN,0.7771,0.0,0.0,0.0,0.227725
74,Train,ClassifyLayer_1,greenery,0,0.8938,0.0,0.0,0.0,0.2316
74,Train,ClassifyLayer_1,greenery,1,0.9204,0.0,0.0,0.0,0.0818
74,Train,ClassifyLayer_1,greenery,2,0.7699,0.0,0.0,0.0,0.2579
74,Train,ClassifyLayer_1,greenery,3,0.7522,0.0,0.0,0.0,0.3032
74,Train,ClassifyLayer_1,greenery,4,0.6327,0.6327,1.0,0.7751,0.638
74,Train,ClassifyLayer_1,greenery,5,0.8938,0.0,0.0,0.0,0.0893
74,Train,ClassifyLayer_1,greenery,6,1.0,0.0,0.0,0.0,0.0
74,Train,ClassifyLayer_1,greenery,MEAN,0.8375428571428571,0.09038571428571429,0.14285714285714285,0.11072857142857143,0.22882857142857144
74,Train,ClassifyLayer_1,infrastructure,0,0.9425,0.0,0.0,0.0,0.055
74,Train,ClassifyLayer_1,infrastructure,1,0.1726,0.1726,1.0,0.2943,0.2138
74,Train,ClassifyLayer_1,infrastructure,2,0.708,0.0,0.0,0.0,0.2878
